id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
5854,0.42,0.75,3,163,2,1,0,0,sales,low
5855,0.4,0.5,2,127,3,0,1,0,IT,low
5856,0.67,0.92,4,265,4,0,0,0,technical,medium
5857,0.45,0.48,2,138,3,0,1,0,technical,low
5858,0.92,0.9,4,249,3,0,0,0,IT,low
5859,0.1,0.81,6,245,4,0,1,0,support,low
5860,0.4,0.55,2,159,3,0,1,0,sales,low
5861,0.88,0.51,3,208,3,0,0,0,hr,medium
5862,0.75,0.53,4,224,4,1,0,0,support,medium
5863,0.21,0.85,6,235,6,0,0,0,RandD,low
5864,0.53,0.59,2,201,3,1,0,0,hr,medium
5865,0.95,0.51,3,254,4,0,0,0,technical,medium
5866,0.85,0.98,5,222,3,0,0,1,sales,medium
5867,0.44,0.5,2,128,3,0,1,0,support,low
5868,0.54,0.65,3,202,3,0,0,0,marketing,low
5869,0.91,0.9,4,174,3,0,0,0,support,low
5870,0.52,0.54,4,184,3,0,0,0,sales,low
5871,0.97,0.81,5,266,2,0,0,0,sales,low
5872,0.61,0.42,3,145,4,0,0,1,sales,medium
5873,0.19,0.76,3,107,5,0,0,0,support,low
5874,0.97,0.89,4,248,2,0,0,0,sales,low
5875,0.98,0.5,3,251,3,0,0,0,technical,medium
5876,0.85,0.79,3,217,2,0,0,0,technical,medium
5877,0.67,0.77,5,167,2,0,0,0,support,medium
5878,0.65,0.55,5,206,3,0,0,0,sales,low
5879,0.53,0.61,3,148,10,0,0,0,management,high
5880,0.43,0.52,2,158,3,0,1,0,sales,medium
5881,0.38,0.51,2,159,3,0,1,0,technical,low
5882,0.39,0.52,2,134,3,0,1,0,technical,low
5883,0.84,0.51,6,141,2,1,0,0,sales,low
5884,0.5,0.89,3,187,4,1,0,0,sales,medium
5885,0.78,0.58,3,150,3,1,0,0,technical,low
5886,0.81,0.86,4,249,3,0,0,0,sales,low
5887,0.79,0.86,4,173,4,0,0,0,technical,low
5888,0.61,0.7,3,225,3,0,0,0,accounting,low
5889,0.81,0.97,5,230,5,0,1,0,support,low
5890,0.88,1.0,5,219,5,0,1,0,technical,low
5891,0.76,0.7,5,195,3,0,0,0,RandD,low
5892,0.82,0.63,4,199,2,0,0,0,marketing,low
5893,0.83,0.53,3,232,3,1,0,0,product_mng,low
5894,0.5,0.86,3,180,7,0,0,1,management,high
5895,0.74,0.83,3,170,3,0,0,0,management,low
5896,0.56,0.73,4,226,2,0,0,0,sales,low
5897,0.46,0.46,2,145,3,0,1,0,IT,high
5898,0.1,0.81,6,290,4,0,1,0,accounting,medium
5899,0.56,0.87,3,146,10,0,0,0,sales,low
5900,0.57,0.99,4,222,2,0,0,0,support,medium
5901,0.82,0.59,3,210,3,0,0,0,management,medium
5902,0.9,0.83,5,259,5,0,1,0,accounting,low
5903,0.42,0.56,2,134,3,0,1,0,support,low
5904,0.74,0.67,5,216,3,0,0,0,sales,low
5905,0.58,0.86,4,257,3,0,0,0,sales,low
5906,0.47,0.81,4,133,3,0,1,0,RandD,low
5907,0.38,0.52,2,153,3,0,1,0,support,low
5908,0.91,0.82,4,238,2,0,0,0,management,low
5909,0.51,0.74,6,98,3,0,0,0,support,low
5910,0.53,0.78,5,275,5,0,0,0,hr,low
5911,0.46,0.55,2,145,3,0,1,0,technical,low
5912,0.85,0.58,4,143,6,1,0,0,IT,medium
5913,0.5,0.64,3,257,2,1,0,0,accounting,high
5914,0.56,0.76,4,189,2,0,0,0,support,low
5915,0.57,0.53,3,162,3,0,0,0,support,low
5916,0.68,0.64,2,167,2,0,0,0,hr,low
5917,0.2,0.6,5,261,8,0,0,0,sales,medium
5918,0.76,0.92,4,239,5,0,1,0,product_mng,low
5919,0.87,0.94,4,260,5,0,1,0,hr,low
5920,0.36,0.51,2,143,3,0,1,0,technical,low
5921,0.88,0.89,4,254,5,0,1,0,sales,low
5922,0.79,0.49,5,210,3,0,0,0,IT,medium
5923,0.67,0.56,3,193,2,1,0,0,IT,medium
5924,0.74,0.74,3,156,3,0,0,0,support,medium
5925,0.61,0.42,3,104,2,0,0,0,hr,medium
5926,0.87,0.48,5,170,3,0,0,0,sales,low
5927,0.84,0.52,5,189,2,1,0,0,IT,low
5928,0.36,0.52,2,137,3,0,1,0,marketing,low
5929,0.88,0.88,4,222,3,1,0,1,sales,medium
5930,0.9,1.0,4,229,5,0,1,0,sales,low
5931,0.38,0.79,5,176,3,0,0,0,sales,low
5932,0.26,0.91,6,113,2,0,0,0,sales,medium
5933,0.28,0.44,4,170,2,0,0,0,support,low
5934,0.82,0.67,2,202,3,0,0,0,sales,low
5935,0.86,0.77,5,237,3,1,0,0,technical,low
5936,0.17,0.88,2,206,4,0,0,0,support,medium
5937,0.52,0.91,4,187,2,0,0,0,sales,medium
5938,0.99,0.85,5,261,4,0,0,0,RandD,medium
5939,0.11,0.88,7,253,4,0,1,0,hr,low
5940,0.62,0.91,3,133,3,0,0,0,RandD,medium
5941,0.9,0.87,5,219,2,0,0,0,marketing,medium
5942,0.94,0.73,3,196,3,0,0,0,hr,medium
5943,0.56,0.56,3,162,2,0,0,0,RandD,high
5944,0.93,0.59,5,172,3,0,0,0,sales,medium
5945,0.22,0.88,5,154,5,0,0,0,sales,low
5946,0.9,0.79,3,154,2,0,0,0,product_mng,medium
5947,0.62,0.77,5,227,4,0,1,0,marketing,low
5948,0.67,0.81,4,168,2,0,0,0,support,high
5949,0.8,0.81,5,156,2,0,0,0,sales,low
5950,0.6,0.61,4,170,3,0,0,0,accounting,low
5951,0.22,0.54,6,169,4,0,0,0,technical,low
5952,0.78,0.61,3,227,3,0,0,0,hr,medium
5953,0.65,0.56,3,230,2,0,0,0,IT,high
5954,0.4,0.53,2,151,3,0,1,0,IT,low
5955,0.9,0.92,3,152,3,0,0,0,accounting,low
5956,0.83,0.95,4,251,5,0,1,0,marketing,medium
5957,0.45,0.47,2,151,3,0,1,0,accounting,medium
5958,0.6,0.7,3,147,2,0,0,0,sales,low
5959,0.84,0.94,5,222,6,0,1,0,product_mng,low
5960,0.15,0.48,6,218,6,0,0,0,technical,low
5961,0.95,0.81,5,210,4,0,0,0,sales,medium
5962,0.83,0.88,3,223,3,1,0,0,sales,low
5963,0.45,0.47,2,160,3,0,1,0,sales,low
5964,1.0,0.49,3,185,2,0,0,0,sales,low
5965,0.99,0.56,6,128,4,0,0,0,technical,medium
5966,0.68,0.69,3,148,2,0,0,0,IT,low
5967,0.19,1.0,4,192,4,0,1,0,accounting,low
5968,0.49,0.6,3,214,2,0,0,0,sales,low
5969,0.11,0.92,6,260,4,0,1,0,support,low
5970,0.48,0.59,5,235,3,0,0,0,product_mng,low
5971,0.54,0.45,4,137,3,1,0,0,management,medium
5972,0.74,0.73,3,156,8,0,0,0,management,medium
5973,0.61,0.5,4,269,3,0,0,0,IT,medium
5974,0.5,0.64,2,170,8,0,0,0,sales,low
5975,0.8,0.81,5,143,2,0,0,0,sales,medium
5976,0.21,0.49,3,253,3,0,0,0,hr,low
5977,0.77,0.99,5,228,5,0,1,0,support,low
5978,0.91,0.98,3,259,4,0,0,0,technical,low
5979,0.14,0.51,5,259,5,0,0,0,product_mng,medium
5980,0.51,0.52,3,164,3,0,0,0,support,low
5981,0.82,0.8,3,162,3,0,0,0,sales,medium
5982,0.53,0.64,3,168,3,0,0,0,sales,low
5983,0.92,0.67,3,149,3,0,0,0,sales,low
5984,0.72,0.85,5,246,5,0,1,0,sales,medium
5985,0.61,0.68,3,193,2,0,0,0,marketing,medium
5986,0.71,0.95,6,204,3,1,0,0,sales,medium
5987,0.68,0.79,4,184,3,0,0,0,marketing,low
5988,0.3,0.7,5,280,4,1,0,0,accounting,low
5989,0.51,0.76,4,140,3,0,0,0,support,low
5990,0.68,0.85,4,156,2,0,0,0,support,low
5991,0.56,0.71,3,211,6,0,0,1,marketing,low
5992,0.54,0.72,3,172,2,0,0,0,RandD,low
5993,0.84,0.94,5,222,6,0,1,0,product_mng,low
5994,0.59,0.57,2,170,3,0,0,0,technical,low
5995,0.2,1.0,3,123,4,0,0,0,support,low
5996,0.33,0.59,3,243,2,0,0,0,technical,medium
5997,0.43,0.56,2,157,3,0,1,0,sales,low
5998,0.72,0.79,5,260,2,0,0,0,technical,low
5999,0.9,0.73,2,203,4,0,0,0,support,medium
6000,0.51,0.8,5,268,3,0,0,0,RandD,medium
6001,0.32,0.66,3,144,2,0,0,0,support,low
6002,0.72,0.39,3,257,3,0,0,0,technical,low
6003,0.61,0.5,3,231,3,0,0,0,IT,high
6004,0.38,0.54,2,128,3,0,1,0,technical,low
6005,0.45,0.48,2,136,3,0,1,0,product_mng,medium
6006,0.76,0.65,3,254,2,0,0,0,sales,low
6007,0.6,0.86,6,272,4,0,0,0,technical,low
6008,0.41,0.56,2,121,2,0,0,0,sales,medium
6009,0.49,0.48,4,249,3,0,0,0,support,medium
6010,0.69,0.82,4,252,3,1,0,0,IT,medium
6011,0.35,0.5,5,227,2,0,0,0,support,low
6012,0.2,0.6,5,261,8,0,0,0,sales,medium
6013,0.61,0.46,5,220,4,0,1,0,sales,low
6014,0.45,0.5,2,126,3,0,1,0,technical,low
6015,0.93,0.97,4,227,3,0,0,0,marketing,medium
6016,0.92,0.68,5,177,4,0,0,0,support,medium
6017,0.87,0.42,5,252,5,0,0,0,sales,low
6018,0.19,0.58,4,173,5,0,0,0,accounting,medium
6019,0.15,0.67,5,216,6,0,0,0,technical,low
6020,0.16,0.76,4,223,4,0,0,0,technical,low
6021,0.88,0.95,3,137,3,0,0,0,sales,low
6022,0.59,0.72,2,107,3,0,0,0,hr,medium
6023,0.99,0.57,3,221,3,0,0,0,technical,low
6024,0.51,0.83,5,249,4,0,1,0,technical,medium
6025,0.87,0.94,4,274,5,0,1,0,IT,low
6026,0.63,0.6,4,258,3,0,0,0,sales,medium
6027,0.57,0.72,4,214,2,1,0,0,sales,low
6028,0.51,0.58,2,218,2,1,0,0,technical,low
6029,0.82,0.8,4,246,3,0,0,0,sales,low
6030,0.73,1.0,5,230,5,0,1,0,sales,low
6031,0.73,0.68,3,121,5,0,0,0,RandD,low
6032,0.55,0.55,4,211,4,0,0,0,sales,low
6033,0.9,0.72,5,237,2,0,0,0,accounting,low
6034,0.49,0.5,5,183,3,0,0,0,accounting,low
6035,0.8,0.91,3,246,3,0,0,0,hr,medium
6036,0.77,0.81,4,164,3,0,0,0,technical,high
6037,0.73,0.86,5,249,5,0,1,0,technical,low
6038,0.8,0.86,3,136,2,0,0,0,RandD,medium
6039,0.17,0.66,6,224,3,0,0,0,sales,medium
6040,0.89,1.0,4,237,5,0,1,0,support,medium
6041,0.81,0.93,5,270,5,0,1,0,technical,medium
6042,0.11,0.83,6,282,4,0,1,0,sales,low
6043,1.0,0.55,4,186,4,1,0,0,technical,medium
6044,0.61,0.59,3,162,2,1,0,0,IT,low
6045,0.53,0.76,5,143,4,0,0,1,technical,low
6046,0.58,0.87,4,181,3,0,0,0,IT,medium
6047,0.1,0.91,6,285,4,0,1,0,sales,medium
6048,0.93,0.79,5,241,4,0,0,0,marketing,high
6049,0.7,0.53,3,215,7,1,0,0,technical,medium
6050,0.51,0.73,4,229,3,0,0,0,sales,low
6051,0.92,0.64,2,104,7,0,0,0,product_mng,low
6052,0.45,0.51,2,137,3,0,1,0,support,low
6053,0.16,0.65,5,165,3,0,0,0,IT,low
6054,0.76,0.81,5,270,4,0,0,0,technical,medium
6055,0.78,0.63,4,265,3,0,0,0,support,medium
6056,0.1,0.83,6,271,4,0,1,0,technical,medium
6057,0.29,0.86,3,251,4,0,0,0,sales,medium
6058,0.37,0.53,2,131,3,0,1,0,sales,low
6059,0.92,0.66,4,113,3,0,0,0,technical,low
6060,0.97,0.64,4,238,10,1,0,0,product_mng,medium
6061,0.1,0.82,6,244,4,0,1,0,technical,medium
6062,0.35,0.8,6,281,2,0,1,0,sales,medium
6063,0.53,0.91,4,167,4,0,0,0,management,high
6064,0.89,0.84,6,196,4,0,0,0,sales,medium
6065,0.85,0.59,2,264,2,0,0,0,support,low
6066,0.96,0.61,4,199,3,0,0,0,sales,low
6067,0.38,0.55,2,131,3,0,1,0,marketing,low
6068,0.74,0.73,3,156,8,0,0,0,management,medium
6069,0.7,0.38,4,270,2,0,0,0,RandD,low
6070,0.93,0.86,4,219,3,0,0,0,accounting,low
6071,0.67,0.52,2,152,5,0,0,0,technical,medium
6072,0.38,0.54,2,128,3,0,1,0,technical,low
6073,0.71,1.0,3,181,4,0,0,0,technical,medium
6074,0.71,0.69,3,274,3,0,0,0,support,medium
6075,0.88,0.6,4,162,2,0,0,0,technical,low
6076,0.73,0.74,5,230,3,0,0,0,support,low
6077,0.96,0.99,3,148,3,0,0,0,support,medium
6078,0.67,0.64,4,136,3,0,0,0,technical,low
6079,0.19,0.63,4,278,6,0,0,0,technical,low
6080,0.87,0.74,4,178,2,1,0,0,support,medium
6081,0.88,0.74,3,273,10,0,0,0,sales,medium
6082,0.91,0.74,3,150,2,0,0,0,accounting,medium
6083,0.87,0.82,4,198,7,0,0,0,sales,medium
6084,0.38,0.51,2,138,3,0,1,0,technical,low
6085,0.38,0.55,2,148,3,0,1,0,support,low
6086,0.92,0.5,5,258,3,0,0,0,hr,medium
6087,0.68,0.48,4,251,4,0,0,0,support,high
6088,0.93,0.87,4,139,8,0,0,0,technical,medium
6089,0.1,0.89,6,246,4,0,1,0,sales,low
6090,0.8,0.65,3,135,3,0,0,1,marketing,low
6091,0.78,0.52,5,192,3,1,0,0,technical,low
6092,0.09,0.89,6,276,4,0,1,0,technical,low
6093,0.76,0.72,3,242,5,1,0,0,technical,medium
6094,0.72,0.75,4,211,4,0,0,0,sales,medium
6095,0.49,0.67,3,254,2,1,0,0,technical,medium
6096,0.37,0.46,2,155,3,0,1,0,marketing,medium
6097,0.84,0.56,5,224,2,0,0,0,support,medium
6098,0.8,0.77,4,205,2,0,0,0,sales,low
6099,0.2,0.93,4,101,5,0,0,0,support,low
6100,0.63,0.74,4,173,3,0,0,0,product_mng,medium
6101,0.65,0.7,3,231,3,0,0,0,sales,medium
6102,0.1,0.81,6,309,4,0,1,0,technical,low
6103,0.32,0.8,3,263,3,0,0,0,marketing,medium
6104,0.59,0.97,3,257,3,0,0,0,marketing,low
6105,0.42,0.5,2,151,3,0,0,0,sales,low
6106,0.54,0.72,3,148,4,0,0,0,accounting,medium
6107,0.42,0.37,2,284,3,0,0,0,technical,high
6108,0.47,0.5,4,254,4,0,1,0,sales,low
6109,0.48,0.88,3,239,3,0,1,0,sales,low
6110,0.69,0.72,4,185,10,1,0,0,management,high
6111,0.65,0.55,5,215,2,0,0,0,IT,low
6112,0.85,0.96,2,260,3,0,0,0,support,medium
6113,1.0,0.66,4,173,2,0,0,0,support,medium
6114,0.38,0.5,2,144,3,0,1,0,IT,medium
6115,0.1,0.84,6,309,4,0,1,0,support,low
6116,0.5,0.91,4,148,2,0,0,0,technical,medium
6117,0.69,0.96,5,164,3,0,0,0,technical,low
6118,0.44,0.51,2,140,3,0,1,0,hr,medium
6119,0.97,0.83,4,202,3,0,0,0,sales,low
6120,0.59,0.73,3,172,6,0,0,0,product_mng,medium
6121,0.71,0.53,6,203,3,0,0,0,sales,medium
6122,0.66,0.66,4,273,4,1,0,0,IT,low
6123,0.98,0.61,3,226,2,0,0,0,hr,low
6124,0.61,0.75,3,140,3,0,0,0,RandD,low
6125,0.5,0.62,4,166,3,1,0,0,support,low
6126,0.93,0.63,4,143,3,1,0,0,product_mng,low
6127,0.84,0.45,3,263,2,0,0,0,RandD,low
6128,0.55,0.64,4,201,10,1,0,0,management,medium
6129,0.55,0.61,3,209,3,0,0,0,technical,low
6130,0.12,0.61,6,257,3,0,0,0,sales,medium
6131,0.61,0.56,2,123,2,0,0,0,sales,medium
6132,0.75,0.81,5,227,5,0,1,0,technical,medium
6133,0.83,0.93,3,220,4,0,0,0,technical,low
6134,0.62,0.75,5,165,4,0,0,0,sales,medium
6135,0.43,0.45,2,140,3,0,1,0,sales,low
6136,0.92,0.99,5,255,6,0,1,0,sales,low
6137,0.76,0.5,3,258,3,0,0,0,IT,low
6138,0.65,0.77,4,273,2,0,0,0,support,high
6139,0.63,0.93,4,201,3,0,0,0,IT,low
6140,0.99,0.68,4,190,3,0,0,0,technical,low
6141,0.75,0.93,5,229,5,0,1,0,sales,low
6142,0.97,0.93,5,137,2,1,0,0,support,low
6143,0.91,0.99,3,188,3,1,0,0,support,medium
6144,0.1,0.85,6,266,4,0,1,0,sales,low
6145,0.96,0.91,4,228,3,1,0,0,support,low
6146,0.84,0.66,4,204,3,0,0,0,IT,medium
6147,0.46,0.5,2,157,3,0,1,0,IT,low
6148,0.43,0.55,2,129,3,0,1,0,sales,low
6149,0.83,0.95,3,255,3,0,0,0,technical,medium
6150,0.89,0.9,4,160,2,0,0,0,accounting,low
6151,0.94,0.62,4,191,3,0,0,0,support,low
6152,0.84,0.83,4,239,5,0,1,0,product_mng,low
6153,0.55,0.67,3,150,2,0,0,1,sales,low
6154,0.74,0.99,4,233,5,0,1,0,IT,low
6155,0.59,0.64,5,269,3,0,0,0,support,medium
6156,0.8,0.66,4,181,3,1,0,0,sales,low
6157,0.62,0.54,4,170,3,0,0,0,technical,medium
6158,0.36,0.48,2,136,3,0,1,0,support,low
6159,0.94,0.74,5,171,3,0,0,0,IT,low
6160,0.84,0.49,4,152,3,0,0,0,sales,low
6161,0.49,0.54,4,215,4,0,0,0,IT,medium
6162,0.67,0.61,4,145,4,0,0,0,hr,low
6163,0.53,0.62,4,162,2,0,0,0,sales,low
6164,0.9,0.52,4,167,3,1,0,0,technical,low
6165,0.52,0.59,2,176,3,1,0,0,IT,low
6166,0.91,0.79,4,166,3,0,0,0,product_mng,medium
6167,0.52,0.78,3,181,3,0,0,0,RandD,medium
6168,0.93,0.61,3,166,3,0,0,0,sales,medium
6169,0.38,0.5,2,139,3,0,1,0,RandD,low
6170,0.3,0.98,2,109,4,1,0,0,technical,low
6171,0.86,0.72,4,178,2,0,0,0,hr,high
6172,0.69,0.81,3,214,2,0,0,0,IT,low
6173,0.3,0.53,3,148,4,0,0,0,IT,medium
6174,0.53,0.99,3,188,3,0,0,0,technical,high
6175,0.62,0.72,3,149,3,1,0,0,marketing,medium
6176,0.39,0.54,2,127,3,0,1,0,IT,low
6177,0.98,0.57,5,141,3,0,0,1,sales,high
6178,0.74,1.0,4,253,5,0,1,0,sales,low
6179,0.79,0.62,5,167,3,0,0,0,sales,low
6180,0.71,0.62,4,192,4,0,0,0,sales,medium
6181,0.83,0.61,5,246,3,0,0,0,support,medium
6182,0.11,0.85,6,299,4,0,1,0,support,medium
6183,0.98,0.38,4,140,6,0,0,0,accounting,medium
6184,0.54,0.58,3,234,3,0,0,0,sales,medium
6185,0.92,0.68,4,138,7,0,0,0,sales,medium
6186,0.24,0.56,4,281,7,0,0,0,sales,medium
6187,0.38,0.45,2,127,3,0,1,0,technical,low
6188,0.72,0.73,5,211,2,0,0,0,technical,medium
6189,0.82,0.89,4,275,3,0,0,0,IT,medium
6190,0.9,0.83,4,266,5,0,1,0,sales,high
6191,0.88,0.71,3,184,3,0,0,0,technical,low
6192,0.38,0.52,2,161,3,0,1,0,IT,medium
6193,0.9,0.7,5,206,4,0,1,0,technical,low
6194,0.97,0.92,6,137,8,1,0,0,product_mng,low
6195,0.51,0.63,4,198,2,0,0,0,management,medium
6196,0.5,0.59,4,214,3,1,0,0,technical,low
6197,0.61,0.87,3,185,2,1,0,0,support,low
6198,0.9,0.88,4,174,3,0,0,0,RandD,low
6199,0.74,0.54,3,175,3,1,0,0,IT,high
6200,0.43,0.53,2,146,3,0,1,0,marketing,low
6201,0.73,0.41,2,231,6,1,0,0,sales,medium
6202,0.73,0.95,4,243,3,0,0,0,technical,medium
6203,0.77,0.83,4,231,2,0,0,0,management,medium
6204,0.7,0.89,6,214,2,0,0,0,sales,low
6205,0.85,0.82,6,141,5,0,0,0,RandD,low
6206,0.61,0.77,4,252,2,0,0,0,sales,low
6207,0.91,1.0,5,251,6,0,1,0,sales,low
6208,0.65,0.67,3,245,3,0,0,0,sales,medium
6209,0.92,0.86,3,166,4,0,0,0,sales,low
6210,0.93,0.62,4,258,3,0,0,0,sales,medium
6211,0.74,0.95,4,237,3,1,0,0,marketing,medium
6212,0.54,0.87,4,163,3,0,0,0,sales,medium
6213,0.42,0.57,2,159,3,0,1,0,hr,low
6214,0.5,0.82,3,213,3,0,0,0,sales,high
6215,0.64,0.57,4,217,3,0,0,0,marketing,high
6216,0.78,0.72,3,223,4,0,0,0,IT,low
6217,0.41,0.47,2,135,3,0,1,0,support,low
6218,0.95,0.66,5,192,3,0,0,0,marketing,medium
6219,0.9,0.66,5,137,2,0,0,0,accounting,low
6220,0.99,0.52,4,205,2,0,0,0,support,low
6221,0.76,0.49,3,138,2,1,0,0,technical,medium
6222,1.0,0.98,3,177,2,0,0,0,management,low
6223,0.88,0.67,5,264,3,0,0,0,product_mng,medium
6224,0.43,0.82,4,138,5,0,0,0,technical,low
6225,0.7,0.74,3,212,3,0,0,0,sales,low
6226,0.32,0.69,6,192,3,0,0,0,sales,high
6227,0.51,0.55,4,267,3,0,0,0,technical,medium
6228,0.1,0.77,6,310,4,0,1,0,technical,medium
6229,0.09,0.87,7,305,4,0,1,0,sales,medium
6230,0.75,0.88,4,239,5,0,1,0,sales,low
6231,0.59,1.0,2,155,5,0,1,0,sales,low
6232,0.73,0.55,3,206,4,0,0,0,accounting,low
6233,0.63,0.5,3,246,3,0,0,0,product_mng,low
6234,0.93,0.73,4,153,2,1,0,0,IT,medium
6235,0.73,0.87,4,155,3,1,0,0,technical,high
6236,0.45,0.54,2,129,3,0,1,0,technical,medium
6237,0.76,0.91,3,133,2,0,0,0,hr,medium
6238,0.24,0.65,6,194,3,0,0,0,technical,low
6239,0.86,0.94,5,209,4,0,0,0,sales,low
6240,0.35,0.58,3,103,3,0,0,0,hr,low
6241,0.64,0.9,6,252,2,0,1,0,sales,low
6242,0.87,0.88,3,179,2,0,0,0,sales,medium
6243,0.11,0.96,6,298,4,0,1,0,sales,low
6244,0.48,0.93,3,150,10,0,0,0,technical,low
6245,0.81,0.6,3,140,2,0,0,0,technical,high
6246,1.0,0.52,4,198,3,0,0,0,product_mng,medium
6247,0.14,0.57,4,207,5,0,0,0,sales,low
6248,0.39,0.5,4,294,3,0,1,0,technical,low
6249,0.37,0.54,2,131,3,1,1,0,hr,medium
6250,0.51,0.5,4,216,2,1,0,0,management,medium
6251,0.44,0.51,2,135,3,0,1,0,sales,medium
6252,0.81,0.92,5,258,3,0,0,1,sales,medium
6253,0.73,0.6,3,137,3,0,0,0,hr,medium
6254,0.75,0.57,3,158,2,1,0,0,RandD,low
6255,0.1,0.89,7,285,4,0,1,0,IT,low
6256,0.73,0.85,5,245,3,0,0,0,RandD,low
6257,0.59,0.75,2,156,3,0,0,0,technical,medium
6258,0.65,0.75,2,151,3,0,0,0,IT,low
6259,0.41,0.58,5,274,2,1,0,0,sales,medium
6260,0.62,0.66,3,208,3,0,0,0,management,low
6261,0.2,0.42,4,256,5,0,0,0,hr,low
6262,0.51,0.84,4,224,2,0,0,0,accounting,medium
6263,0.82,0.74,3,229,7,0,0,1,management,high
6264,0.4,0.52,2,136,3,0,1,0,sales,medium
6265,0.51,0.62,4,185,3,0,0,0,management,low
6266,0.49,0.66,3,155,3,0,0,1,sales,low
6267,0.36,0.56,2,137,3,0,1,0,sales,low
6268,0.15,0.74,2,176,3,1,0,0,sales,low
6269,0.84,0.92,4,234,5,0,1,0,sales,low
6270,0.82,0.7,3,149,2,0,0,0,sales,medium
6271,0.89,0.79,3,149,2,0,1,0,support,medium
6272,0.17,0.93,3,218,4,0,0,0,technical,low
6273,0.58,0.38,4,203,5,0,0,0,sales,low
6274,0.79,0.92,4,208,2,1,0,0,marketing,low
6275,0.37,0.54,2,145,3,0,1,0,RandD,medium
6276,0.74,0.89,5,232,6,0,1,0,technical,medium
6277,0.11,0.91,7,287,4,0,1,0,sales,low
6278,0.84,0.85,5,260,5,0,1,0,support,low
6279,0.94,0.59,6,212,2,0,0,0,sales,medium
6280,0.17,0.84,5,232,3,0,1,0,sales,low
6281,0.59,0.97,5,179,6,0,0,0,support,medium
6282,0.44,0.44,2,141,7,1,0,1,management,high
6283,0.17,0.66,6,174,3,0,0,0,sales,medium
6284,0.58,0.75,4,255,3,0,0,0,sales,medium
6285,0.73,0.75,3,259,4,0,0,0,marketing,medium
6286,0.81,0.92,5,239,5,0,1,0,RandD,medium
6287,0.92,0.92,4,245,5,0,1,0,sales,low
6288,0.1,0.81,6,268,4,0,1,0,marketing,low
6289,0.68,0.55,4,169,3,1,0,0,sales,low
6290,0.97,0.57,3,164,10,0,0,0,management,high
6291,0.38,0.5,2,140,3,0,1,0,sales,medium
6292,0.71,0.6,4,208,3,0,0,0,accounting,high
6293,0.96,0.92,3,182,4,0,0,0,sales,low
6294,0.75,0.76,4,254,4,0,0,0,support,low
6295,0.28,0.45,6,218,4,0,1,0,accounting,low
6296,0.92,0.8,3,211,4,0,0,0,sales,low
6297,0.38,0.78,4,159,5,0,0,0,support,low
6298,0.45,0.47,2,136,3,0,1,0,sales,medium
6299,0.72,0.85,5,237,4,0,0,0,accounting,low
6300,0.09,0.62,6,294,4,0,1,0,accounting,low
6301,0.5,0.64,4,208,2,0,0,0,marketing,medium
6302,0.84,0.63,3,121,3,1,0,0,sales,low
6303,0.83,0.94,5,156,3,1,0,0,sales,low
6304,0.46,0.57,2,154,3,0,1,0,IT,low
6305,0.55,0.55,5,194,3,1,0,0,hr,low
6306,0.98,0.67,4,209,6,0,0,0,marketing,low
6307,0.67,0.75,4,133,2,0,0,0,IT,medium
6308,0.76,0.86,5,223,5,1,1,0,product_mng,medium
6309,1.0,0.93,3,264,4,0,0,0,support,medium
6310,0.49,0.94,4,175,3,0,0,0,sales,medium
6311,0.77,0.51,2,254,5,0,0,0,accounting,medium
6312,0.53,1.0,3,164,4,0,0,0,IT,medium
6313,0.1,0.91,7,297,4,0,1,0,technical,low
6314,0.77,0.71,5,250,3,1,0,0,sales,medium
6315,0.95,0.52,3,183,2,1,0,0,sales,low
6316,0.83,0.51,5,143,4,0,0,0,sales,medium
6317,0.55,0.97,4,136,4,0,0,0,sales,low
6318,0.89,0.97,4,147,2,0,0,0,technical,low
6319,0.15,0.81,3,191,5,0,0,0,management,medium
6320,0.59,0.72,3,188,3,1,0,0,technical,low
6321,0.85,0.77,3,146,4,0,0,0,accounting,low
6322,0.96,0.59,3,214,2,0,0,0,hr,low
6323,0.41,0.46,2,156,3,1,1,0,sales,low
6324,0.5,0.49,4,222,3,0,0,0,management,high
6325,0.1,0.92,6,258,4,0,1,0,technical,low
6326,0.49,0.37,5,246,3,0,0,0,support,medium
6327,0.51,0.51,4,204,2,0,0,0,technical,low
6328,1.0,0.8,5,162,3,1,0,0,technical,medium
6329,0.52,0.56,3,225,3,0,0,0,accounting,medium
6330,0.5,0.96,4,147,3,0,0,0,sales,low
6331,0.98,0.67,4,189,4,0,0,0,support,high
6332,0.37,0.41,2,113,3,0,0,1,RandD,medium
6333,0.43,0.52,2,146,3,0,1,0,technical,low
6334,0.84,0.74,3,182,4,0,1,0,technical,low
6335,0.33,0.39,3,98,3,1,0,0,RandD,low
6336,0.49,0.69,2,188,4,0,0,0,sales,medium
6337,0.9,0.85,3,158,7,0,0,0,marketing,medium
6338,0.4,0.57,2,160,3,0,1,0,accounting,low
6339,0.98,0.54,5,260,3,0,0,0,support,medium
6340,0.68,0.54,4,146,4,0,0,1,marketing,medium
6341,0.82,0.69,3,250,3,0,0,0,accounting,low
6342,0.37,0.69,2,146,3,0,0,0,support,medium
6343,0.77,0.96,6,225,4,0,0,0,support,medium
